customerID,MonthlyCharges,tenure,contract,InternetService,churn,risk_score,category,Cluster
5302-BDJNT,95.5,35,Month-to-month,Fiber optic,No,65,Medium,0
5307-DZCVC,85.95,32,Month-to-month,Fiber optic,Yes,70,Medium,0
5312-IRCFR,92.85,64,One year,Fiber optic,No,55,Medium,0
5312-UXESG,98.05,41,Month-to-month,Fiber optic,No,70,Medium,0
5318-IXUZF,87.15,2,Month-to-month,Fiber optic,Yes,100,High,0
5325-UWTWJ,90.55,31,Month-to-month,Fiber optic,No,60,Medium,0
5331-RGMTT,99.05,54,Month-to-month,Fiber optic,No,70,Medium,0
5334-JLAXU,94.1,60,Month-to-month,Fiber optic,No,65,Medium,0
5336-UFNZP,107.45,65,One year,Fiber optic,No,55,Medium,0
5339-PXDVH,90.65,4,Month-to-month,Fiber optic,No,95,High,0
5339-TJFEK,105.5,62,Month-to-month,Fiber optic,No,65,Medium,0
5343-SGUBI,80.2,52,One year,Fiber optic,No,45,Medium,0
5348-CAGXB,89.55,12,Month-to-month,Fiber optic,No,90,High,0
5349-IECLD,94.95,2,Month-to-month,Fiber optic,Yes,100,High,0
5357-TZHPP,84.4,9,Month-to-month,Fiber optic,Yes,80,High,0
5364-EVNIB,79.8,13,Month-to-month,Fiber optic,Yes,70,Medium,0
5364-XYIRR,94.65,51,Month-to-month,Fiber optic,Yes,70,Medium,0
5366-IJEQJ,88.7,20,Month-to-month,Fiber optic,Yes,80,High,0
5370-IIVVL,104.5,37,One year,Fiber optic,No,50,Medium,0
5371-VYLSX,83.4,50,Month-to-month,Fiber optic,No,55,Medium,0
5373-SFODM,85.25,36,Month-to-month,Fiber optic,Yes,70,Medium,0
5376-DEQCP,70.6,1,Month-to-month,Fiber optic,Yes,90,High,0
5376-PCKNB,104.45,72,One year,Fiber optic,No,55,Medium,0
5380-AFSSK,93.9,5,Month-to-month,Fiber optic,Yes,100,High,0
5380-WJKOV,106.35,34,Month-to-month,Fiber optic,Yes,70,Medium,0
5382-SOYZL,95.1,22,Month-to-month,Fiber optic,No,80,High,0
5383-MMTWC,84.0,8,Month-to-month,Fiber optic,Yes,80,High,0
5385-SUIRI,104.2,52,Month-to-month,Fiber optic,Yes,65,Medium,0
5389-FFVKB,80.3,32,Month-to-month,Fiber optic,Yes,60,Medium,0
5393-RXQSZ,79.6,1,Month-to-month,Fiber optic,Yes,90,High,0
5394-SVGJV,98.8,37,Month-to-month,Fiber optic,Yes,65,Medium,0
5397-TUPSH,70.95,65,One year,Fiber optic,No,45,Medium,0
5399-ZIMKF,74.65,5,Month-to-month,Fiber optic,No,90,High,0
5405-ZMYXQ,74.6,8,Month-to-month,Fiber optic,No,80,High,0
5419-CONWX,99.8,4,Month-to-month,Fiber optic,Yes,100,High,0
5419-JKZNQ,77.9,30,Month-to-month,Fiber optic,No,60,Medium,0
5419-JPRRN,101.45,1,Month-to-month,Fiber optic,Yes,100,High,0
5419-KLXBN,89.15,25,Month-to-month,Fiber optic,Yes,70,Medium,0
5429-LWCMV,89.15,12,Month-to-month,Fiber optic,No,90,High,0
5433-KYGHE,86.0,14,Month-to-month,Fiber optic,No,70,Medium,0
5439-WIKXB,94.55,41,Month-to-month,Fiber optic,No,70,Medium,0
5440-VHLUL,105.2,69,One year,Fiber optic,No,50,Medium,0
5442-BHQNG,70.35,2,Month-to-month,Fiber optic,No,90,High,0
5442-UTCVD,91.85,3,Month-to-month,Fiber optic,Yes,100,High,0
5442-XSDCW,79.5,11,Month-to-month,Fiber optic,Yes,80,High,0
5443-SCMKX,94.3,58,One year,Fiber optic,No,55,Medium,0
5445-PZWGX,102.0,62,One year,Fiber optic,Yes,45,Medium,0
5445-UTODQ,81.1,7,Month-to-month,Fiber optic,Yes,80,High,0
5447-WZAFP,100.3,53,One year,Fiber optic,No,55,Medium,0
5449-FIBXJ,103.3,19,Month-to-month,Fiber optic,Yes,75,Medium,0
5453-AXEPF,80.5,17,Month-to-month,Fiber optic,No,70,Medium,0
5461-QKNTN,94.3,43,Month-to-month,Fiber optic,No,65,Medium,0
5469-CTCWN,106.0,61,One year,Fiber optic,Yes,50,Medium,0
5473-KHBPS,95.7,52,One year,Fiber optic,No,55,Medium,0
5480-TBGPH,99.3,24,Month-to-month,Fiber optic,Yes,80,High,0
5481-NTDOH,107.05,67,One year,Fiber optic,No,50,Medium,0
5482-VXSXJ,93.2,22,Month-to-month,Fiber optic,No,80,High,0
5494-HECPR,80.25,1,Month-to-month,Fiber optic,Yes,90,High,0
5498-TXHLF,87.45,34,Month-to-month,Fiber optic,Yes,70,Medium,0
5502-RLUYV,103.95,69,Month-to-month,Fiber optic,Yes,70,Medium,0
5504-WSIUR,90.25,70,One year,Fiber optic,No,50,Medium,0
5515-AKOAJ,100.1,54,Month-to-month,Fiber optic,Yes,65,Medium,0
5519-NPHVG,94.2,12,Month-to-month,Fiber optic,Yes,90,High,0
5519-YLDGW,103.9,21,Month-to-month,Fiber optic,Yes,75,Medium,0
5520-FVEWJ,84.5,12,Month-to-month,Fiber optic,Yes,80,High,0
5522-NYKPB,85.9,25,Month-to-month,Fiber optic,No,65,Medium,0
5536-RTPWK,99.05,49,Month-to-month,Fiber optic,Yes,70,Medium,0
5536-SLHPM,77.75,55,Month-to-month,Fiber optic,Yes,60,Medium,0
5539-TMZLF,69.75,1,Month-to-month,Fiber optic,Yes,90,High,0
5542-TBBWB,69.9,1,Month-to-month,Fiber optic,No,90,High,0
5550-VFRLC,69.85,1,Month-to-month,Fiber optic,Yes,90,High,0
5553-AOINX,104.9,66,One year,Fiber optic,No,55,Medium,0
5561-NWEVX,79.2,2,Month-to-month,Fiber optic,Yes,90,High,0
5564-NEMQO,75.3,1,Month-to-month,Fiber optic,Yes,90,High,0
5565-FILXA,96.15,16,Month-to-month,Fiber optic,Yes,80,High,0
5566-SOEZD,80.65,27,One year,Fiber optic,No,40,Medium,0
5567-WSELE,94.6,3,Month-to-month,Fiber optic,Yes,100,High,0
5569-IDSEY,105.7,71,One year,Fiber optic,No,55,Medium,0
5569-KGJHX,85.35,9,Month-to-month,Fiber optic,Yes,90,High,0
5569-OUICF,101.3,28,Month-to-month,Fiber optic,Yes,65,Medium,0
5570-PTWEH,75.15,3,Month-to-month,Fiber optic,Yes,90,High,0
5572-ZDXHY,84.3,22,Month-to-month,Fiber optic,Yes,70,Medium,0
5575-TPIZQ,89.15,46,Month-to-month,Fiber optic,No,65,Medium,0
5578-NKCXI,99.25,58,One year,Fiber optic,No,50,Medium,0
5583-SXDAG,70.0,1,Month-to-month,Fiber optic,Yes,90,High,0
5590-BYNII,100.75,22,Month-to-month,Fiber optic,Yes,75,Medium,0
5593-SUAOO,83.15,24,One year,Fiber optic,No,55,Medium,0
5597-GLBUC,85.45,1,Month-to-month,Fiber optic,Yes,100,High,0
5599-HVLTW,80.35,14,Month-to-month,Fiber optic,No,70,Medium,0
5600-KTXFM,69.95,2,Month-to-month,Fiber optic,No,90,High,0
5605-IYGFG,69.85,7,Month-to-month,Fiber optic,No,80,High,0
5606-AMZBO,78.15,10,Month-to-month,Fiber optic,No,75,Medium,0
5609-CEBID,94.1,20,Month-to-month,Fiber optic,Yes,80,High,0
5609-IMCGG,84.35,15,Month-to-month,Fiber optic,No,65,Medium,0
5626-MGTUK,89.1,20,Month-to-month,Fiber optic,No,75,Medium,0
5628-FCGYG,84.1,21,Month-to-month,Fiber optic,No,70,Medium,0
5628-RKIFK,101.55,49,Month-to-month,Fiber optic,No,65,Medium,0
5630-IXDXV,106.35,47,Month-to-month,Fiber optic,No,70,Medium,0
5644-PDMZC,89.5,2,Month-to-month,Fiber optic,Yes,100,High,0
5647-FXOTP,105.9,60,Month-to-month,Fiber optic,No,70,Medium,0
5649-ANRML,95.1,2,Month-to-month,Fiber optic,Yes,95,High,0
5649-RXQTV,99.0,51,Month-to-month,Fiber optic,No,70,Medium,0
5649-VUKMC,95.5,12,One year,Fiber optic,Yes,75,Medium,0
5650-YLIBA,81.15,31,Month-to-month,Fiber optic,No,60,Medium,0
5651-CRHKQ,86.2,41,One year,Fiber optic,No,50,Medium,0
5651-YLPRD,86.1,32,Month-to-month,Fiber optic,No,70,Medium,0
5652-MSDEY,75.75,10,Month-to-month,Fiber optic,No,80,High,0
5655-JSMZM,96.2,49,Month-to-month,Fiber optic,Yes,70,Medium,0
5666-CYCYZ,89.55,24,Month-to-month,Fiber optic,No,75,Medium,0
5671-UUNXD,100.65,50,One year,Fiber optic,No,50,Medium,0
5678-VFNEQ,104.1,71,One year,Fiber optic,No,50,Medium,0
5681-LLOEI,91.25,43,One year,Fiber optic,No,45,Medium,0
5685-IIXLY,83.6,5,Month-to-month,Fiber optic,Yes,90,High,0
5686-CMAWK,86.75,17,One year,Fiber optic,No,60,Medium,0
5692-ICXLW,90.7,31,Month-to-month,Fiber optic,No,70,Medium,0
5698-BQJOH,94.4,9,Month-to-month,Fiber optic,Yes,90,High,0
5701-YVSVF,82.9,11,Month-to-month,Fiber optic,No,75,Medium,0
5708-EVONK,93.4,58,Month-to-month,Fiber optic,Yes,65,Medium,0
5712-AHQNN,91.65,43,Month-to-month,Fiber optic,No,70,Medium,0
5712-PTIWW,79.85,2,Month-to-month,Fiber optic,Yes,85,High,0
5716-LIBJC,104.15,13,One year,Fiber optic,No,65,Medium,0
5729-KLZAR,80.85,4,Month-to-month,Fiber optic,Yes,90,High,0
5732-IKGQH,104.45,52,One year,Fiber optic,No,45,Medium,0
5734-EJKXG,118.6,61,One year,Fiber optic,No,45,Medium,0
5740-YHGTW,97.55,70,Month-to-month,Fiber optic,No,65,Medium,0
5747-PMBSQ,92.5,10,Month-to-month,Fiber optic,Yes,85,High,0
5760-FXFVO,78.95,6,Month-to-month,Fiber optic,No,85,High,0
5760-IFJOZ,107.95,3,Month-to-month,Fiber optic,No,100,High,0
5797-APWZC,90.6,1,Month-to-month,Fiber optic,Yes,100,High,0
5802-ADBRC,104.4,50,One year,Fiber optic,No,50,Medium,0
5804-HYIEZ,106.05,70,Month-to-month,Fiber optic,No,65,Medium,0
5804-LEPIM,70.35,2,Month-to-month,Fiber optic,Yes,90,High,0
5811-IWXYM,101.25,52,One year,Fiber optic,No,55,Medium,0
5813-UECBU,83.85,33,Month-to-month,Fiber optic,Yes,60,Medium,0
5816-QVHRX,100.3,37,Month-to-month,Fiber optic,No,65,Medium,0
5827-MWCZK,96.95,56,Month-to-month,Fiber optic,No,65,Medium,0
5828-AVIPD,100.95,19,One year,Fiber optic,Yes,60,Medium,0
5828-DWPIL,89.1,62,Month-to-month,Fiber optic,No,65,Medium,0
5832-XKAES,69.8,2,Month-to-month,Fiber optic,Yes,90,High,0
5834-ASPWA,75.45,1,Month-to-month,Fiber optic,Yes,90,High,0
5835-BEQEU,76.95,3,Month-to-month,Fiber optic,Yes,90,High,0
5839-SUYVZ,74.55,16,Month-to-month,Fiber optic,No,65,Medium,0
5842-POCOP,88.9,5,Month-to-month,Fiber optic,Yes,95,High,0
5846-QFDFI,88.6,33,Month-to-month,Fiber optic,No,65,Medium,0
5857-TYBCJ,89.2,44,Month-to-month,Fiber optic,No,70,Medium,0
5868-YWPDW,84.2,6,Month-to-month,Fiber optic,Yes,90,High,0
5875-YPQFJ,69.9,1,Month-to-month,Fiber optic,Yes,90,High,0
5879-SESNB,75.25,11,Month-to-month,Fiber optic,No,80,High,0
5883-GTGVD,99.95,19,Month-to-month,Fiber optic,Yes,80,High,0
5884-GCYMI,69.4,1,Month-to-month,Fiber optic,Yes,90,High,0
5886-VLQVU,89.85,35,Month-to-month,Fiber optic,No,65,Medium,0
5889-JTMUL,95.05,50,Month-to-month,Fiber optic,Yes,70,Medium,0
5889-LFOLL,84.6,13,Month-to-month,Fiber optic,Yes,70,Medium,0
5895-QSXOD,70.05,9,Month-to-month,Fiber optic,No,80,High,0
5897-ZYEKH,105.6,67,One year,Fiber optic,No,50,Medium,0
5898-IGSLP,89.3,31,Month-to-month,Fiber optic,No,60,Medium,0
5899-MQZZL,75.0,13,Month-to-month,Fiber optic,Yes,70,Medium,0
5899-OUVKV,94.5,31,Month-to-month,Fiber optic,No,70,Medium,0
5908-QMGOE,74.2,15,Month-to-month,Fiber optic,Yes,70,Medium,0
5913-INRQV,90.15,34,One year,Fiber optic,No,45,Medium,0
5914-DVBWJ,85.45,18,Month-to-month,Fiber optic,Yes,75,Medium,0
5919-TMRGD,79.35,1,Month-to-month,Fiber optic,Yes,90,High,0
5921-NGYRH,73.55,64,Month-to-month,Fiber optic,No,55,Medium,0
5922-ABDVO,89.65,19,Month-to-month,Fiber optic,Yes,80,High,0
5923-GXUOC,104.4,10,Month-to-month,Fiber optic,Yes,85,High,0
5928-QLDHB,76.25,9,Month-to-month,Fiber optic,No,80,High,0
5931-FLJJF,70.1,7,Month-to-month,Fiber optic,Yes,80,High,0
5934-RMPOV,84.75,22,Month-to-month,Fiber optic,No,70,Medium,0
5934-TSSAU,75.3,23,Month-to-month,Fiber optic,No,70,Medium,0
5935-FCCNB,94.2,17,Month-to-month,Fiber optic,No,80,High,0
5937-EORGB,96.5,15,Month-to-month,Fiber optic,No,75,Medium,0
5940-AHUHD,70.6,1,Month-to-month,Fiber optic,Yes,90,High,0
5940-NFXKV,83.65,19,Month-to-month,Fiber optic,Yes,70,Medium,0
5945-AZYHT,109.6,71,One year,Fiber optic,No,50,Medium,0
5947-SGKCL,105.35,15,Month-to-month,Fiber optic,No,80,High,0
5949-XIKAE,83.55,8,Month-to-month,Fiber optic,Yes,80,High,0
5950-AAAGJ,84.3,18,Month-to-month,Fiber optic,No,70,Medium,0
5955-ERIHD,94.7,18,Month-to-month,Fiber optic,Yes,80,High,0
5956-VKDTT,74.35,5,Month-to-month,Fiber optic,Yes,90,High,0
5956-YHHRX,104.35,21,Month-to-month,Fiber optic,No,80,High,0
5959-BELXA,96.15,32,Month-to-month,Fiber optic,Yes,70,Medium,0
5960-WPXQM,79.05,1,Month-to-month,Fiber optic,Yes,90,High,0
5966-EMAZU,108.5,64,One year,Fiber optic,No,45,Medium,0
5968-XQIVE,89.7,72,One year,Fiber optic,No,55,Medium,0
5973-EJGDP,87.35,51,Month-to-month,Fiber optic,No,65,Medium,0
5976-JCJRH,70.3,10,Month-to-month,Fiber optic,Yes,80,High,0
5977-CKHON,92.55,43,Month-to-month,Fiber optic,No,70,Medium,0
5980-NOPLP,96.1,44,Month-to-month,Fiber optic,Yes,70,Medium,0
5981-ITEMU,97.1,40,Month-to-month,Fiber optic,Yes,70,Medium,0
5981-ZVXOT,108.35,35,One year,Fiber optic,No,50,Medium,0
5982-FPVQN,95.15,37,Month-to-month,Fiber optic,No,70,Medium,0
5985-BEHZK,105.0,72,One year,Fiber optic,No,55,Medium,0
5989-PGKJB,86.25,16,Month-to-month,Fiber optic,No,80,High,0
5995-SNNEW,104.45,23,Month-to-month,Fiber optic,No,80,High,0
5996-NRVXR,98.15,40,One year,Fiber optic,No,45,Medium,0
5998-VVEJY,80.5,26,Month-to-month,Fiber optic,Yes,55,Medium,0
6000-APYLU,80.8,9,Month-to-month,Fiber optic,Yes,80,High,0
6005-OBZPH,89.15,26,Month-to-month,Fiber optic,Yes,70,Medium,0
6015-VVHHE,83.15,5,Month-to-month,Fiber optic,Yes,90,High,0
6017-PPLPX,70.45,20,Month-to-month,Fiber optic,Yes,70,Medium,0
6022-UGGSO,74.4,32,Month-to-month,Fiber optic,Yes,60,Medium,0
6023-YEBUP,100.95,3,Month-to-month,Fiber optic,Yes,100,High,0
6029-WTIPC,101.1,37,Month-to-month,Fiber optic,Yes,70,Medium,0
6030-REHUX,110.85,28,Month-to-month,Fiber optic,No,65,Medium,0
6032-KRXXO,90.25,30,Month-to-month,Fiber optic,Yes,70,Medium,0
6034-YMTOB,75.65,5,Month-to-month,Fiber optic,No,85,High,0
6047-YHPVI,69.7,5,Month-to-month,Fiber optic,Yes,90,High,0
6050-IJRHS,106.5,70,One year,Fiber optic,No,55,Medium,0
6060-DRTNL,84.85,5,Month-to-month,Fiber optic,Yes,90,High,0
6067-NGCEU,111.05,65,Month-to-month,Fiber optic,No,65,Medium,0
6075-SLNIL,95.1,38,Month-to-month,Fiber optic,No,70,Medium,0
6077-BDPXA,70.15,3,Month-to-month,Fiber optic,No,90,High,0
6078-VESFR,70.45,13,Month-to-month,Fiber optic,No,70,Medium,0
6080-TCMYC,81.2,40,Month-to-month,Fiber optic,No,60,Medium,0
6086-ESGRL,80.15,1,Month-to-month,Fiber optic,Yes,90,High,0
6087-MVHJH,88.45,16,Month-to-month,Fiber optic,Yes,80,High,0
6088-BXMRG,98.85,32,Month-to-month,Fiber optic,No,70,Medium,0
6097-EQISJ,102.45,66,One year,Fiber optic,Yes,55,Medium,0
6100-QQHEB,92.55,17,Month-to-month,Fiber optic,Yes,80,High,0
6101-IMRMM,94.5,6,Month-to-month,Fiber optic,Yes,100,High,0
6103-BOCOU,80.7,26,Month-to-month,Fiber optic,No,60,Medium,0
6108-OQZDQ,97.95,4,Month-to-month,Fiber optic,Yes,100,High,0
6110-OHIHY,79.25,3,Month-to-month,Fiber optic,Yes,90,High,0
6116-RFVHN,100.45,34,Month-to-month,Fiber optic,No,70,Medium,0
6127-ISGTU,84.95,16,Month-to-month,Fiber optic,Yes,70,Medium,0
6137-NICCO,94.05,6,Month-to-month,Fiber optic,No,100,High,0
6140-QNRQQ,71.55,1,Month-to-month,Fiber optic,Yes,90,High,0
6156-UZDLF,87.15,26,One year,Fiber optic,No,45,Medium,0
6161-UUUTA,79.9,3,Month-to-month,Fiber optic,Yes,90,High,0
6166-ILMNY,69.75,2,Month-to-month,Fiber optic,Yes,90,High,0
6168-WFVVF,70.3,3,Month-to-month,Fiber optic,Yes,90,High,0
6168-YBYNP,111.35,59,Month-to-month,Fiber optic,No,65,Medium,0
6172-FECYY,84.5,49,Month-to-month,Fiber optic,Yes,60,Medium,0
6173-GOLSU,94.65,67,Month-to-month,Fiber optic,No,70,Medium,0
6173-ITPWD,83.35,47,Month-to-month,Fiber optic,Yes,60,Medium,0
6175-IRFIT,78.75,5,Month-to-month,Fiber optic,No,90,High,0
6178-KFNHS,78.3,12,Month-to-month,Fiber optic,Yes,75,Medium,0
6179-GJPSO,108.15,43,Month-to-month,Fiber optic,Yes,60,Medium,0
6198-PNNSZ,109.8,56,One year,Fiber optic,No,50,Medium,0
6198-RTPMF,92.6,17,Month-to-month,Fiber optic,No,80,High,0
6198-ZFIOJ,75.6,5,Month-to-month,Fiber optic,No,90,High,0
6199-IWKGC,100.25,46,One year,Fiber optic,No,50,Medium,0
6202-DYYFX,76.0,22,One year,Fiber optic,No,55,Medium,0
6204-IEUXJ,80.1,3,Month-to-month,Fiber optic,Yes,85,High,0
6210-KBBPI,99.45,9,Month-to-month,Fiber optic,Yes,90,High,0
6212-ATMLK,95.7,50,Month-to-month,Fiber optic,No,70,Medium,0
6215-NQCPY,99.7,15,Month-to-month,Fiber optic,No,75,Medium,0
6221-AVQYL,73.25,2,Month-to-month,Fiber optic,Yes,90,High,0
6227-FBDXH,99.5,69,One year,Fiber optic,No,55,Medium,0
6227-HWPWX,69.0,15,Month-to-month,Fiber optic,Yes,70,Medium,0
6229-LSCKB,79.7,6,Month-to-month,Fiber optic,No,90,High,0
6230-BSUXY,85.0,1,Month-to-month,Fiber optic,Yes,90,High,0
6233-HXJMX,89.3,45,Month-to-month,Fiber optic,No,70,Medium,0
6234-PFPXL,95.9,22,Month-to-month,Fiber optic,No,70,Medium,0
6242-MBHPK,95.1,23,Month-to-month,Fiber optic,No,75,Medium,0
6242-SGYTS,94.95,62,One year,Fiber optic,No,50,Medium,0
6250-CGGUN,84.4,54,One year,Fiber optic,No,35,Low,0
6259-WJQLC,81.1,32,Month-to-month,Fiber optic,No,60,Medium,0
6265-SXWBU,95.75,69,One year,Fiber optic,No,55,Medium,0
6266-QHOJZ,89.85,65,One year,Fiber optic,No,45,Medium,0
6267-DCFFZ,90.05,30,Month-to-month,Fiber optic,No,70,Medium,0
6270-OMFIW,94.4,60,One year,Fiber optic,Yes,55,Medium,0
6275-YDUVO,86.2,2,Month-to-month,Fiber optic,Yes,100,High,0
6284-AHOOQ,90.5,22,Month-to-month,Fiber optic,Yes,75,Medium,0
6284-KMNUF,98.0,56,One year,Fiber optic,No,50,Medium,0
6288-LBEAR,79.1,23,Month-to-month,Fiber optic,No,65,Medium,0
6298-QDFNH,79.35,22,Month-to-month,Fiber optic,Yes,70,Medium,0
6300-BWMJX,93.35,59,Month-to-month,Fiber optic,No,65,Medium,0
6305-YLBMM,104.05,69,One year,Fiber optic,Yes,50,Medium,0
6311-UEUME,78.9,29,Month-to-month,Fiber optic,Yes,60,Medium,0
6319-IEJWJ,90.2,20,Month-to-month,Fiber optic,Yes,80,High,0
6326-MTTXK,100.85,8,Month-to-month,Fiber optic,Yes,90,High,0
6328-ZPBGN,95.15,11,Month-to-month,Fiber optic,Yes,90,High,0
6330-JKLPC,80.5,11,Month-to-month,Fiber optic,Yes,80,High,0
6331-EWIEB,85.25,20,Month-to-month,Fiber optic,Yes,80,High,0
6333-YDVLT,110.0,65,One year,Fiber optic,No,45,Medium,0
6339-YPSAH,73.8,9,Month-to-month,Fiber optic,No,80,High,0
6341-AEVKX,104.3,62,One year,Fiber optic,No,45,Medium,0
6345-ULYRW,88.4,44,One year,Fiber optic,Yes,55,Medium,0
6347-DCUIK,74.15,10,Month-to-month,Fiber optic,Yes,80,High,0
6350-XFYGW,94.75,4,Month-to-month,Fiber optic,No,100,High,0
6352-TWCAU,86.45,35,Month-to-month,Fiber optic,Yes,70,Medium,0
6353-BRMMA,104.1,54,Month-to-month,Fiber optic,No,65,Medium,0
6356-ELRKD,95.6,1,Month-to-month,Fiber optic,Yes,95,High,0
6357-JJPQT,80.5,3,Month-to-month,Fiber optic,No,90,High,0
6358-LYNGM,74.9,1,Month-to-month,Fiber optic,Yes,90,High,0
6360-SVNWV,73.55,31,Month-to-month,Fiber optic,No,55,Medium,0
6362-QHAFM,108.3,42,One year,Fiber optic,No,50,Medium,0
6365-MTGZX,96.0,24,Month-to-month,Fiber optic,Yes,75,Medium,0
6372-RFVNS,78.8,1,Month-to-month,Fiber optic,Yes,90,High,0
6376-GAHQE,77.85,4,Month-to-month,Fiber optic,Yes,90,High,0
6377-WHAOX,106.15,60,Month-to-month,Fiber optic,No,70,Medium,0
6379-RXJRQ,70.1,10,Month-to-month,Fiber optic,Yes,80,High,0
6383-ZTSIW,99.1,39,One year,Fiber optic,No,50,Medium,0
6390-DSAZX,73.6,1,Month-to-month,Fiber optic,Yes,85,High,0
6393-WRYZE,97.65,34,Month-to-month,Fiber optic,Yes,70,Medium,0
6394-MFYNG,107.4,48,Month-to-month,Fiber optic,Yes,70,Medium,0
6400-BWQKW,79.05,6,Month-to-month,Fiber optic,Yes,85,High,0
6402-ZFPPI,102.8,25,Month-to-month,Fiber optic,Yes,65,Medium,0
6407-UTSLV,83.8,2,Month-to-month,Fiber optic,No,90,High,0
6408-OTUBZ,104.55,66,One year,Fiber optic,No,45,Medium,0
6413-XKKPU,89.4,17,Month-to-month,Fiber optic,Yes,75,Medium,0
6416-TVAIH,68.5,1,Month-to-month,Fiber optic,Yes,90,High,0
6416-YJTTB,79.5,11,Month-to-month,Fiber optic,No,75,Medium,0
6421-SZVEM,82.85,28,One year,Fiber optic,No,40,Medium,0
6424-ELEYH,74.75,3,Month-to-month,Fiber optic,Yes,90,High,0
6425-YQLLO,105.95,66,One year,Fiber optic,Yes,50,Medium,0
6432-TWQLB,85.4,5,Month-to-month,Fiber optic,Yes,95,High,0
6435-SRWBJ,82.75,5,Month-to-month,Fiber optic,No,85,High,0
6437-UKHMV,79.7,7,Month-to-month,Fiber optic,Yes,80,High,0
6439-GTPCA,87.25,45,Month-to-month,Fiber optic,Yes,65,Medium,0
6457-GIRWB,69.35,1,Month-to-month,Fiber optic,Yes,90,High,0
6457-USBER,80.8,1,Month-to-month,Fiber optic,Yes,90,High,0
6458-CYIDZ,80.7,5,Month-to-month,Fiber optic,No,85,High,0
6465-GSRCL,106.6,67,One year,Fiber optic,No,50,Medium,0
6467-CHFZW,99.35,47,Month-to-month,Fiber optic,Yes,70,Medium,0
6474-FVJLC,86.0,2,Month-to-month,Fiber optic,Yes,100,High,0
6480-YAGIY,112.2,45,One year,Fiber optic,No,45,Medium,0
6481-ESCNL,100.55,29,Month-to-month,Fiber optic,No,70,Medium,0
6481-OGDOO,90.6,67,One year,Fiber optic,Yes,50,Medium,0
6486-LHTMA,90.7,31,One year,Fiber optic,No,55,Medium,0
6496-JDSSB,80.0,8,Month-to-month,Fiber optic,No,80,High,0
6496-SLWHQ,105.0,3,Month-to-month,Fiber optic,Yes,100,High,0
6500-JVEGC,101.35,68,One year,Fiber optic,No,50,Medium,0
6502-HCJTI,94.7,7,Month-to-month,Fiber optic,Yes,85,High,0
6502-MJQAE,69.6,1,Month-to-month,Fiber optic,Yes,90,High,0
6507-ZJSUR,90.45,23,Month-to-month,Fiber optic,No,80,High,0
6513-EECDB,73.55,1,Month-to-month,Fiber optic,Yes,90,High,0
6518-LGAOV,105.0,38,Month-to-month,Fiber optic,Yes,65,Medium,0
6521-YYTYI,93.3,1,Month-to-month,Fiber optic,Yes,100,High,0
6522-YRBXD,94.55,35,Month-to-month,Fiber optic,No,65,Medium,0
6538-POCHL,79.0,33,Month-to-month,Fiber optic,No,60,Medium,0
6543-XRMYR,99.7,30,Month-to-month,Fiber optic,Yes,70,Medium,0
6551-GNYDG,80.9,14,Month-to-month,Fiber optic,No,70,Medium,0
6557-BZXLQ,69.65,16,Month-to-month,Fiber optic,No,70,Medium,0
6559-PDZLR,98.65,26,Month-to-month,Fiber optic,No,65,Medium,0
6559-RAKOZ,97.95,49,One year,Fiber optic,No,50,Medium,0
6563-VNPMN,85.7,45,Month-to-month,Fiber optic,No,60,Medium,0
6567-HOOPW,79.2,1,Month-to-month,Fiber optic,Yes,90,High,0
6572-ADKRS,74.8,46,Month-to-month,Fiber optic,No,60,Medium,0
6578-KRMAW,93.4,32,Month-to-month,Fiber optic,No,65,Medium,0
6583-KQJLK,94.65,15,Month-to-month,Fiber optic,No,80,High,0
6583-QGCSI,88.05,50,Month-to-month,Fiber optic,Yes,70,Medium,0
6591-QGOYB,106.65,17,Month-to-month,Fiber optic,No,70,Medium,0
6595-YGXIT,88.95,25,Month-to-month,Fiber optic,Yes,70,Medium,0
6599-CEBNN,73.95,34,Month-to-month,Fiber optic,Yes,60,Medium,0
6599-GZWCM,74.65,13,One year,Fiber optic,No,55,Medium,0
6599-RCLCJ,109.55,47,Month-to-month,Fiber optic,Yes,65,Medium,0
6615-NGGZJ,100.55,14,Month-to-month,Fiber optic,Yes,80,High,0
6617-WLBQC,81.85,23,One year,Fiber optic,No,50,Medium,0
6618-RYATB,79.55,1,Month-to-month,Fiber optic,Yes,90,High,0
6627-CFOSN,99.45,59,Month-to-month,Fiber optic,No,65,Medium,0
6630-UJZMY,83.25,4,Month-to-month,Fiber optic,No,90,High,0
6633-SYEUS,83.2,23,Month-to-month,Fiber optic,No,65,Medium,0
6635-CPNUN,96.6,28,Month-to-month,Fiber optic,No,70,Medium,0
6641-XRPSU,70.0,34,Month-to-month,Fiber optic,Yes,60,Medium,0
6645-MXQJT,97.1,2,Month-to-month,Fiber optic,No,95,High,0
6646-JPPHA,78.85,14,Month-to-month,Fiber optic,No,65,Medium,0
6646-QVXLR,103.75,62,One year,Fiber optic,Yes,55,Medium,0
6646-VRFOL,103.85,53,Month-to-month,Fiber optic,Yes,70,Medium,0
6647-ZEDXT,110.45,30,One year,Fiber optic,No,50,Medium,0
6651-AZVTJ,99.8,49,Month-to-month,Fiber optic,Yes,70,Medium,0
6653-CBBOM,70.3,1,Month-to-month,Fiber optic,Yes,90,High,0
